kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_4.ptx 525 : 2304 23200 0 0 0 0 0 0 0 
_4.ptx 526 : 2304 16320 0 0 0 0 0 0 0 
_4.ptx 527 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 528 : 2304 24032 0 144 72 0 0 0 0 
_4.ptx 529 : 2304 25856 0 144 72 0 0 0 0 
_4.ptx 530 : 2304 23104 0 0 0 0 0 0 0 
_4.ptx 531 : 2304 15168 0 144 72 0 0 0 0 
_4.ptx 532 : 2304 25472 0 0 0 0 0 0 0 
_4.ptx 533 : 2304 16128 0 0 0 0 0 0 0 
_4.ptx 534 : 2304 16192 0 0 0 0 0 0 0 
_4.ptx 535 : 2304 25472 0 0 0 0 0 0 0 
_4.ptx 536 : 2304 23040 0 0 0 0 0 0 0 
_4.ptx 537 : 2304 16352 0 0 0 0 0 0 0 
_4.ptx 538 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 539 : 2304 24128 0 144 72 0 0 0 0 
_4.ptx 540 : 2304 26976 0 144 72 0 0 0 0 
_4.ptx 541 : 2304 23072 0 0 0 0 0 0 0 
_4.ptx 542 : 2304 15520 0 144 72 0 0 0 0 
_4.ptx 543 : 2304 25408 0 0 0 0 0 0 0 
_4.ptx 544 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 545 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 546 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 547 : 2304 23168 0 0 0 0 0 0 0 
_4.ptx 548 : 2304 16704 0 0 0 0 0 0 0 
_4.ptx 549 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 550 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 551 : 2304 25536 0 0 0 0 0 0 0 
_4.ptx 552 : 2304 25440 0 0 0 0 0 0 0 
_4.ptx 553 : 2304 15104 0 144 72 0 0 0 0 
_4.ptx 554 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 555 : 2304 24064 0 0 0 0 0 0 0 
_4.ptx 556 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 557 : 2304 16192 0 0 0 0 0 0 0 
_4.ptx 558 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 559 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 560 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 561 : 2304 240512 0 0 0 0 0 0 0 
_4.ptx 562 : 2304 15072 0 144 72 0 0 0 0 
_4.ptx 563 : 2304 23040 0 0 0 0 0 0 0 
_4.ptx 564 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 565 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 566 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 567 : 2304 225120 0 0 0 0 0 0 0 
_4.ptx 568 : 2304 16128 0 0 0 0 0 0 0 
_4.ptx 569 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 570 : 2304 15232 0 144 72 0 0 0 0 
_4.ptx 571 : 2304 23040 0 0 0 0 0 0 0 
_4.ptx 572 : 2304 16128 0 0 0 0 0 0 0 
